date,channel,sub_channel,site,os_type,country,f_value,nb_users,nb_orders,nb_gmv,ab_users,ab_orders,ab_gmv,campaign_id,format,app_id,app_name,creative_type
2025-12-23,SNS Ads,Moloco,app,ios,US,bm|moloco|SMIZ6E0Nd7Uerr2V|,0.0,0.0,0.0,2,2,137.28,SMIZ6E0Nd7Uerr2V,,,,
2025-12-23,SNS Ads,Moloco,app,ios,US,bm|moloco|zHcmUsMWoI1TpaeB|,0.0,0.0,0.0,4,6,368.33,zHcmUsMWoI1TpaeB,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,2,3,62.67,jOfBZ232zndnjxEy,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,84.62,gRWXwZW3t4m8CvZm,,,,
2025-12-23,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,4,7,298.53,K0FIoPq5vf0DyzT9,,,,
2025-12-23,SNS Ads,Moloco,app,android,CA,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,133.76,gRWXwZW3t4m8CvZm,,,,
2025-12-23,SNS Ads,Moloco,app,android,ES,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,3,81.14,gRWXwZW3t4m8CvZm,,,,
2025-12-23,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,1,3,74.28,HXhn6QKlWyUMQ1zS,,,,
2025-12-23,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,3,6,179.64,JlveByy3IgzuEAGj,,,,
2025-12-23,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,1.0,1.0,15.09,1,1,25.5,Kq0WObe1vnml2Qks,,,,
2025-12-23,SNS Ads,Moloco,app,android,FR,bm|moloco|I2nTAYBIEfOuZF7S|,0.0,0.0,0.0,1,1,49.72,I2nTAYBIEfOuZF7S,,,,
2025-12-23,SNS Ads,Moloco,app,android,MX,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,3,81.04,QEmLPeIwEsT0KKHq,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,4,6,223.35,CgGZhsi0k4pTkn27,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|GHMciosxUn69hzAv|,0.0,0.0,0.0,1,1,27.84,GHMciosxUn69hzAv,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,2,2,108.39,HXhn6QKlWyUMQ1zS,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,1,1,32.17,JlveByy3IgzuEAGj,,,,
2025-12-23,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,2,4,227.69,Kq0WObe1vnml2Qks,,,,
2025-12-23,SNS Ads,Moloco,app,android,IT,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,2,3,174.83,QEmLPeIwEsT0KKHq,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,0.0,0.0,0.0,15,25,1206.58,Drv6GXFl5QJBZL0s,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|WNWkfdH88MxhBxTm|,1.0,1.0,41.01,1,1,41.01,WNWkfdH88MxhBxTm,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,147.84,gRWXwZW3t4m8CvZm,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,1.0,1.0,25.34,5,9,562.26,hyrPGt1QYV6tOCcv,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,18,33,1962.51,l6VfB07TYOluKyMV,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|E7Wz0MvpAtcN0v8z|,0.0,0.0,0.0,1,2,87.54,E7Wz0MvpAtcN0v8z,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,1,1,138.1,TJTyybqmB5FROr4l,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,17,25,1512.8,UwMMZZYzO3kItw7o,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|XycKBBI5ozAHScRp|,0.0,0.0,0.0,7,15,853.7,XycKBBI5ozAHScRp,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,0.0,0.0,0.0,10,17,1168.09,XydISszNaItpk7GL,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,3,4,247.2,cyjmzbaTyriz2JLT,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,5,12,471.08,f16VTEU4yyKtcRRn,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|zHcmUsMWoI1TpaeB|,0.0,0.0,0.0,4,4,283.54,zHcmUsMWoI1TpaeB,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|NHTRTK1qA9roRsRs|,0.0,0.0,0.0,1,1,23.24,NHTRTK1qA9roRsRs,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|T2sMmDfenXuDkSuD|,0.0,0.0,0.0,1,2,143.17,T2sMmDfenXuDkSuD,,,,
2025-12-24,SNS Ads,Moloco,app,ios,US,bm|moloco|c8gf6vmtdcNbi5TR|,0.0,0.0,0.0,5,6,295.06,c8gf6vmtdcNbi5TR,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,1,1,37.86,wXB1DWVxBJ3OGA5b,,,,
2025-12-24,SNS Ads,Moloco,app,android,CA,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,86.46,QEmLPeIwEsT0KKHq,,,,
2025-12-24,SNS Ads,Moloco,app,android,ES,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,21.95,gRWXwZW3t4m8CvZm,,,,
2025-12-24,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,2,5,193.96,HXhn6QKlWyUMQ1zS,,,,
2025-12-24,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,2,7,223.51,K0FIoPq5vf0DyzT9,,,,
2025-12-24,SNS Ads,Moloco,app,android,IT,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,52.56,gRWXwZW3t4m8CvZm,,,,
2025-12-24,SNS Ads,Moloco,app,android,MX,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,39.67,P0jzrvXJvxSL3geR,,,,
2025-12-24,SNS Ads,Moloco,app,android,MX,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,3,94.75,QEmLPeIwEsT0KKHq,,,,
2025-12-24,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,2,2,69.85,Kq0WObe1vnml2Qks,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|A6vacpwirPBNec45|,0.0,0.0,0.0,2,2,34.87,A6vacpwirPBNec45,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,8,10,342.99,CgGZhsi0k4pTkn27,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,3,3,86.65,HXhn6QKlWyUMQ1zS,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,1,2,38.1,JlveByy3IgzuEAGj,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|RysUcgWUsQqHf9Bz|,0.0,0.0,0.0,1,1,134.43,RysUcgWUsQqHf9Bz,,,,
2025-12-24,SNS Ads,Moloco,app,android,UK,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,52.61,gRWXwZW3t4m8CvZm,,,,
2025-12-24,SNS Ads,Moloco,app,android,MX,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,68.59,gRWXwZW3t4m8CvZm,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|NHTRTK1qA9roRsRs|,0.0,0.0,0.0,1,1,22.66,NHTRTK1qA9roRsRs,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,56.36,gRWXwZW3t4m8CvZm,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,1.0,1.0,34.91,6,14,594.28,hyrPGt1QYV6tOCcv,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,19,44,2033.71,l6VfB07TYOluKyMV,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|mj9OAxxjMCTa4J8l|,0.0,0.0,0.0,1,1,27.82,mj9OAxxjMCTa4J8l,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|ASyzb1Bqq3f7Ly2q|,0.0,0.0,0.0,3,10,531.48,ASyzb1Bqq3f7Ly2q,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,0.0,0.0,0.0,15,28,1080.89,Drv6GXFl5QJBZL0s,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|SMIZ6E0Nd7Uerr2V|,0.0,0.0,0.0,1,3,122.39,SMIZ6E0Nd7Uerr2V,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|zHcmUsMWoI1TpaeB|,0.0,0.0,0.0,7,17,766.31,zHcmUsMWoI1TpaeB,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|XycKBBI5ozAHScRp|,0.0,0.0,0.0,12,27,1509.07,XycKBBI5ozAHScRp,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,1.0,2.0,54.15,23,32,1566.37,XydISszNaItpk7GL,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|c8gf6vmtdcNbi5TR|,0.0,0.0,0.0,8,13,708.31,c8gf6vmtdcNbi5TR,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,5,11,694.65,cyjmzbaTyriz2JLT,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,8,14,548.4,f16VTEU4yyKtcRRn,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|fySS8xKFP3xXI20X|,0.0,0.0,0.0,1,1,43.89,fySS8xKFP3xXI20X,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|aFrBjuwrEfrGWJNJ|,0.0,0.0,0.0,1,1,40.86,aFrBjuwrEfrGWJNJ,,,,
2025-12-25,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,14,22,1370.31,UwMMZZYzO3kItw7o,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,3,4,241.65,K0FIoPq5vf0DyzT9,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,5,8,389.87,TJTyybqmB5FROr4l,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,1,1,86.96,wXB1DWVxBJ3OGA5b,,,,
2025-12-25,SNS Ads,Moloco,app,android,US,bm|moloco|DJvU9a2n3ewqqMPF|,0.0,0.0,0.0,1,1,65.0,DJvU9a2n3ewqqMPF,,,,
2025-12-25,SNS Ads,Moloco,app,android,CA,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,31.99,gRWXwZW3t4m8CvZm,,,,
2025-12-25,SNS Ads,Moloco,app,android,CA,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,1,1,40.61,l6VfB07TYOluKyMV,,,,
2025-12-25,SNS Ads,Moloco,app,android,DE,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,2,32.84,QEmLPeIwEsT0KKHq,,,,
2025-12-25,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,1,1,22.69,HXhn6QKlWyUMQ1zS,,,,
2025-12-25,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,3,4,199.07,JlveByy3IgzuEAGj,,,,
2025-12-25,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,1.0,2.0,96.16,2,2,62.48,Kq0WObe1vnml2Qks,,,,
2025-12-25,SNS Ads,Moloco,app,android,FR,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,3,3,92.83,gRWXwZW3t4m8CvZm,,,,
2025-12-25,SNS Ads,Moloco,app,android,IT,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,22.96,P0jzrvXJvxSL3geR,,,,
2025-12-25,SNS Ads,Moloco,app,android,CA,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,45.7,P0jzrvXJvxSL3geR,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|GHMciosxUn69hzAv|,0.0,0.0,0.0,2,2,57.11,GHMciosxUn69hzAv,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,3,4,97.89,HXhn6QKlWyUMQ1zS,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,2,3,93.96,JlveByy3IgzuEAGj,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,1,1,36.28,Kq0WObe1vnml2Qks,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|RysUcgWUsQqHf9Bz|,0.0,0.0,0.0,2,2,89.45,RysUcgWUsQqHf9Bz,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,3,5,153.57,gRWXwZW3t4m8CvZm,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,1,1,40.18,jOfBZ232zndnjxEy,,,,
2025-12-25,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,8,9,237.12,CgGZhsi0k4pTkn27,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|YuR75Mq6Ge7hbROx|,0.0,0.0,0.0,2,2,183.93,YuR75Mq6Ge7hbROx,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|aFrBjuwrEfrGWJNJ|,0.0,0.0,0.0,1,1,36.0,aFrBjuwrEfrGWJNJ,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,14.97,gRWXwZW3t4m8CvZm,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,15,19,1148.5,hyrPGt1QYV6tOCcv,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,20,28,1502.66,l6VfB07TYOluKyMV,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|vKkizRN6dDUe73m3|,0.0,0.0,0.0,1,6,280.77,vKkizRN6dDUe73m3,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|ASyzb1Bqq3f7Ly2q|,0.0,0.0,0.0,1,4,153.41,ASyzb1Bqq3f7Ly2q,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,2.0,3.0,489.56,26,46,2558.95,Drv6GXFl5QJBZL0s,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,0.0,0.0,0.0,36,69,3550.15,XydISszNaItpk7GL,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,21,43,1830.35,UwMMZZYzO3kItw7o,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|XycKBBI5ozAHScRp|,0.0,0.0,0.0,16,23,1078.9,XycKBBI5ozAHScRp,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|c8gf6vmtdcNbi5TR|,0.0,0.0,0.0,16,24,1475.05,c8gf6vmtdcNbi5TR,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,10,18,836.85,cyjmzbaTyriz2JLT,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,12,25,977.82,f16VTEU4yyKtcRRn,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|fySS8xKFP3xXI20X|,0.0,0.0,0.0,2,2,43.24,fySS8xKFP3xXI20X,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|zHcmUsMWoI1TpaeB|,0.0,0.0,0.0,8,9,475.97,zHcmUsMWoI1TpaeB,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|XnIqvtPufLyzqwY3|,0.0,0.0,0.0,2,3,98.21,XnIqvtPufLyzqwY3,,,,
2025-12-26,SNS Ads,Moloco,app,ios,US,bm|moloco|SMIZ6E0Nd7Uerr2V|,0.0,0.0,0.0,1,1,78.26,SMIZ6E0Nd7Uerr2V,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,5,9,395.86,TJTyybqmB5FROr4l,,,,
2025-12-26,SNS Ads,Moloco,app,android,BR,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,22.29,QEmLPeIwEsT0KKHq,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,5,8,502.84,K0FIoPq5vf0DyzT9,,,,
2025-12-26,SNS Ads,Moloco,app,android,US,bm|moloco|T2sMmDfenXuDkSuD|,0.0,0.0,0.0,2,3,205.4,T2sMmDfenXuDkSuD,,,,
2025-12-26,SNS Ads,Moloco,app,android,BR,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,23.03,P0jzrvXJvxSL3geR,,,,
2025-12-26,SNS Ads,Moloco,app,android,CA,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,39.27,gRWXwZW3t4m8CvZm,,,,
2025-12-26,SNS Ads,Moloco,app,android,ES,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,3,3,118.58,QEmLPeIwEsT0KKHq,,,,
2025-12-26,SNS Ads,Moloco,app,android,ES,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,22.7,gRWXwZW3t4m8CvZm,,,,
2025-12-26,SNS Ads,Moloco,app,android,FR,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,113.88,gRWXwZW3t4m8CvZm,,,,
2025-12-26,SNS Ads,Moloco,app,android,IT,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,2,149.74,P0jzrvXJvxSL3geR,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,5,7,165.91,CgGZhsi0k4pTkn27,,,,
2025-12-26,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,1,1,34.27,JlveByy3IgzuEAGj,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,1,3,86.51,JlveByy3IgzuEAGj,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,1,1,25.61,Kq0WObe1vnml2Qks,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|SPah1ZCS1dvV86rU|,0.0,0.0,0.0,1,1,49.6,SPah1ZCS1dvV86rU,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|VUyR0IMOFEY9B9Ly|,0.0,0.0,0.0,1,1,30.39,VUyR0IMOFEY9B9Ly,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,2,72.64,gRWXwZW3t4m8CvZm,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,3,4,144.71,jOfBZ232zndnjxEy,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|yt8JXyHjhcVztiQm|,0.0,0.0,0.0,4,8,268.72,yt8JXyHjhcVztiQm,,,,
2025-12-26,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,5,5,191.78,HXhn6QKlWyUMQ1zS,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,9,15,567.43,hyrPGt1QYV6tOCcv,,,,
2025-12-27,SNS Ads,Moloco,app,android,UK,bm|moloco|yt8JXyHjhcVztiQm|,1.0,1.0,96.28,2,2,125.37,yt8JXyHjhcVztiQm,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,1,1,50.39,K0FIoPq5vf0DyzT9,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|LyCz1MQ2F9aDLyM5|,0.0,0.0,0.0,1,3,158.55,LyCz1MQ2F9aDLyM5,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,4,4,198.3,TJTyybqmB5FROr4l,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|YuR75Mq6Ge7hbROx|,0.0,0.0,0.0,1,1,62.4,YuR75Mq6Ge7hbROx,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,2,4,152.95,gRWXwZW3t4m8CvZm,,,,
2025-12-27,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,20,34,1270.64,l6VfB07TYOluKyMV,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|zHcmUsMWoI1TpaeB|,0.0,0.0,0.0,7,11,681.63,zHcmUsMWoI1TpaeB,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,1.0,2.0,79.43,21,34,1546.8,Drv6GXFl5QJBZL0s,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,22,38,1865.0,UwMMZZYzO3kItw7o,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|XycKBBI5ozAHScRp|,1.0,8.0,338.41,9,11,601.71,XycKBBI5ozAHScRp,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,0.0,0.0,0.0,14,23,1144.03,XydISszNaItpk7GL,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|c8gf6vmtdcNbi5TR|,0.0,0.0,0.0,8,15,622.69,c8gf6vmtdcNbi5TR,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,2,2,186.66,cyjmzbaTyriz2JLT,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,9,16,639.23,f16VTEU4yyKtcRRn,,,,
2025-12-27,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,2,2,28.96,wXB1DWVxBJ3OGA5b,,,,
2025-12-27,SNS Ads,Moloco,app,ios,US,bm|moloco|ASyzb1Bqq3f7Ly2q|,1.0,3.0,64.84,0,0,0.0,ASyzb1Bqq3f7Ly2q,,,,
2025-12-27,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,2,5,127.24,jOfBZ232zndnjxEy,,,,
2025-12-27,SNS Ads,Moloco,app,android,UK,bm|moloco|GHMciosxUn69hzAv|,0.0,0.0,0.0,1,1,17.8,GHMciosxUn69hzAv,,,,
2025-12-27,SNS Ads,Moloco,app,android,UK,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,2,71.13,QEmLPeIwEsT0KKHq,,,,
2025-12-27,SNS Ads,Moloco,app,android,CA,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,48.0,P0jzrvXJvxSL3geR,,,,
2025-12-27,SNS Ads,Moloco,app,android,CA,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,76.18,gRWXwZW3t4m8CvZm,,,,
2025-12-27,SNS Ads,Moloco,app,android,DE,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,35.41,QEmLPeIwEsT0KKHq,,,,
2025-12-27,SNS Ads,Moloco,app,android,ES,bm|moloco|gRWXwZW3t4m8CvZm|,0.0,0.0,0.0,1,1,20.28,gRWXwZW3t4m8CvZm,,,,
2025-12-27,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,1,1,61.55,JlveByy3IgzuEAGj,,,,
2025-12-27,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,2,3,174.87,Kq0WObe1vnml2Qks,,,,
